COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
35,1147.18,1783.59,1131.79,1067.18,1029.74,1271.79,1686.15,1454.36,1830.26,1535.9,1535.9,936.41,1448.72,1751.28,2047,2023,10.196,0,0,0,0,
36,1154.87,1785.13,1141.03,1075.38,1034.36,1273.33,1689.23,1460,1833.33,1538.97,1541.54,948.718,1447.69,1752.82,2047,2021,10.206,0,0,0,0,
37,1156.41,1782.05,1140.51,1079.49,1042.56,1273.33,1687.69,1463.59,1838.46,1545.13,1549.23,955.897,1452.82,1752.31,2047,2022,10.206,0,0,0,0,
38,1159.49,1783.59,1137.44,1086.67,1046.15,1280.51,1687.69,1465.13,1840.51,1550.77,1551.28,952.308,1460.51,1753.85,2047,2022,10.216,0,0,0,0,
39,1166.15,1786.67,1148.21,1093.33,1050.77,1289.74,1690.26,1469.23,1838.46,1549.74,1548.72,960,1465.13,1756.41,2047,2024,10.226,0,0,0,0,
40,1171.79,1786.67,1158.46,1091.79,1061.54,1289.23,1689.23,1478.46,1838.46,1550.26,1550.26,971.795,1466.67,1755.38,2046,2023,10.236,0,0,0,0,
41,1172.82,1785.64,1156.92,1091.79,1062.56,1290.26,1688.72,1482.56,1840.51,1553.85,1555.9,969.744,1468.72,1753.33,2046,2022,10.246,0,0,0,0,
42,1176.92,1787.69,1161.03,1101.03,1062.05,1300.51,1694.36,1480,1841.54,1555.38,1556.41,969.744,1472.82,1758.46,2047,2023,10.246,0,0,0,0,
43,1186.67,1790.77,1170.26,1107.69,1074.36,1306.67,1702.56,1483.08,1839.49,1557.95,1555.38,982.564,1474.87,1768.72,2046,2023,10.256,0,0,0,0,
44,1190.77,1792.31,1172.82,1109.74,1080,1304.62,1705.13,1486.15,1839.49,1564.1,1562.56,987.692,1478.46,1769.23,2046,2022,10.266,0,0,0,0,
45,1192.31,1795.38,1175.9,1117.95,1080,1304.1,1704.1,1486.15,1846.67,1567.69,1568.72,986.667,1484.1,1767.18,2047,2021,10.276,0,0,0,0,
46,1198.97,1798.97,1184.62,1126.15,1089.74,1310.77,1705.64,1493.85,1852.82,1571.28,1568.21,994.359,1487.69,1770.77,2046,2023,10.286,0,0,0,0,
47,1203.08,1798.46,1188.72,1125.64,1093.33,1320,1704.62,1502.56,1853.33,1571.28,1567.69,1003.08,1486.67,1770.77,2046,2023,10.286,0,0,0,0,
48,1201.03,1798.46,1189.74,1126.67,1093.33,1321.54,1704.62,1502.05,1853.85,1569.74,1570.77,1001.54,1488.72,1767.69,2045,2023,10.296,0,0,0,0,
49,1206.67,1803.59,1193.85,1137.44,1103.59,1318.97,1708.21,1501.54,1854.87,1576.41,1578.97,1004.1,1498.46,1769.74,2046,2023,10.306,0,0,0,0,
50,1216.92,1805.13,1198.46,1140.51,1110.77,1325.64,1705.64,1504.62,1854.36,1583.59,1585.13,1013.33,1503.08,1773.33,2046,2022,10.316,0,0,0,0,
51,1218.46,1800.51,1205.64,1141.54,1113.33,1335.38,1705.64,1508.21,1855.38,1583.08,1583.59,1017.44,1500.51,1770.26,2047,2023,10.316,0,0,0,0,
52,1219.49,1803.08,1210.77,1152.82,1123.08,1336.92,1717.44,1512.82,1856.92,1585.64,1581.03,1021.54,1501.54,1770.77,2047,2023,10.326,0,0,0,0,
53,1225.13,1808.21,1212.82,1159.49,1127.18,1334.87,1723.59,1517.44,1854.87,1588.72,1585.13,1027.69,1506.15,1781.54,2047,2023,10.336,0,0,0,0,
54,1230.26,1807.69,1218.97,1155.38,1125.13,1340,1720,1517.95,1855.9,1588.21,1587.69,1032.31,1510.77,1787.69,2046,2024,10.346,0,0,0,0,
55,1236.92,1809.23,1225.13,1158.46,1133.85,1349.74,1720.51,1516.41,1861.54,1590.77,1586.67,1039.49,1515.38,1785.64,2046,2022,10.356,0,0,0,0,
56,1243.08,1815.38,1227.18,1169.74,1142.05,1352.31,1723.08,1522.56,1864.1,1597.44,1591.28,1045.64,1519.49,1783.59,2046,2022,10.356,0,0,0,0,
57,1246.15,1816.41,1232.31,1175.38,1141.03,1351.28,1721.54,1532.82,1864.1,1601.03,1598.46,1044.1,1520,1785.13,2046,2024,10.366,0,0,0,0,
58,1247.69,1814.87,1237.95,1178.46,1146.67,1352.31,1722.05,1533.85,1868.72,1602.05,1600,1044.1,1520.51,1789.74,2046,2025,10.376,0,0,0,0,
59,1250.77,1815.38,1240.51,1184.1,1156.92,1356.92,1724.62,1532.82,1872.31,1603.59,1597.95,1053.33,1527.18,1793.33,2046,2023,10.386,0,0,0,0,
60,1255.9,1816.41,1245.64,1187.18,1157.95,1364.62,1730.77,1534.87,1870.26,1607.69,1601.54,1061.03,1533.85,1791.79,2046,2021,10.396,0,0,0,0,
61,1262.05,1819.49,1252.82,1190.26,1161.54,1368.72,1737.95,1535.38,1870.26,1609.74,1610.26,1060.51,1534.36,1794.87,2047,2023,10.396,0,0,0,0,
62,1267.18,1824.62,1255.38,1197.95,1172.31,1367.69,1738.46,1536.92,1872.31,1609.23,1609.74,1063.59,1534.87,1801.03,2046,2023,10.406,0,0,0,0,
63,1271.79,1825.13,1256.92,1202.56,1172.82,1374.36,1737.95,1547.18,1871.79,1613.85,1610.26,1074.87,1541.54,1800.51,2046,2021,10.416,0,0,0,0,
64,1273.85,1823.59,1260,1201.54,1172.31,1384.1,1740,1551.28,1871.79,1621.54,1620,1080.51,1547.69,1800,2046,2020,10.426,0,0,0,0,
65,1275.38,1825.64,1270.26,1206.15,1182.56,1384.62,1741.54,1548.21,1871.28,1622.56,1622.05,1076.41,1546.67,1802.05,2048,2023,10.436,0,0,0,0,
66,1283.59,1831.28,1276.41,1215.38,1190.26,1383.08,1740,1551.28,1875.38,1621.03,1616.41,1081.03,1546.67,1803.59,2045,2022,10.436,0,0,0,0,
67,1289.23,1833.85,1272.82,1219.49,1190.26,1384.62,1738.97,1556.92,1883.08,1624.1,1620.51,1092.82,1551.28,1806.67,2046,2023,10.446,0,0,0,0,
68,1288.21,1831.28,1277.44,1222.05,1196.41,1389.23,1743.59,1560.51,1885.13,1624.62,1627.18,1094.36,1554.36,1809.23,2045,2023,10.456,0,0,0,0,
69,1294.36,1831.79,1289.74,1229.74,1204.62,1397.95,1752.31,1563.59,1883.59,1625.64,1624.62,1092.31,1555.9,1807.18,2047,2022,10.466,0,0,0,0,
70,1303.59,1837.95,1290.77,1233.85,1207.18,1401.54,1754.87,1567.69,1883.59,1634.87,1625.64,1101.54,1563.08,1810.26,2046,2023,10.466,0,0,0,0,
71,1304.62,1838.46,1290.77,1236.41,1208.72,1398.46,1751.28,1570.77,1883.59,1641.03,1635.38,1112.31,1568.72,1816.92,2045,2022,10.476,0,0,0,0,
72,1303.08,1836.92,1302.05,1240.51,1215.9,1405.13,1752.82,1571.79,1884.1,1638.97,1640.51,1110.77,1567.18,1814.87,2046,2022,10.486,0,0,0,0,
73,1306.67,1840.51,1307.18,1244.62,1222.56,1416.41,1755.38,1570.77,1887.18,1640,1638.97,1111.28,1566.67,1813.33,2046,2022,10.496,0,0,0,0,
74,1313.85,1841.54,1304.62,1253.33,1226.15,1417.44,1754.87,1574.87,1887.18,1641.03,1638.46,1122.05,1571.28,1818.46,2045,2022,10.506,0,0,0,0,
75,1321.03,1838.97,1310.77,1258.46,1229.74,1414.36,1758.97,1581.03,1887.69,1640,1642.05,1127.18,1576.92,1820.51,2046,2022,10.506,0,0,0,0,
76,1320.51,1843.59,1320.51,1256.92,1233.85,1415.9,1764.1,1582.05,1890.77,1647.69,1641.54,1123.59,1580.51,1819.49,2046,2022,10.516,0,0,0,0,
77,1319.49,1849.74,1321.03,1262.05,1239.49,1422.05,1766.15,1586.15,1892.82,1656.92,1644.1,1125.13,1583.08,1823.08,2046,2022,10.526,0,0,0,0,
78,1329.23,1847.18,1318.97,1272.31,1246.15,1431.28,1769.23,1592.31,1896.41,1655.38,1653.33,1135.9,1585.13,1828.21,2048,2023,10.536,0,0,0,0,
79,1338.97,1845.64,1326.15,1272.31,1250.77,1435.38,1770.26,1595.38,1902.05,1654.87,1655.9,1141.54,1588.72,1828.21,2047,2021,10.546,0,0,0,0,
80,1337.44,1851.28,1335.9,1272.82,1253.33,1433.33,1769.23,1598.46,1901.54,1657.95,1655.9,1139.49,1593.33,1828.21,2046,2022,10.546,0,0,0,0,
81,1337.95,1854.36,1336.92,1284.62,1256.41,1436.41,1770.77,1600,1898.46,1657.44,1656.92,1145.64,1598.46,1830.26,2046,2022,10.556,0,0,0,0,
82,1347.69,1853.33,1335.9,1288.72,1261.54,1445.64,1771.28,1598.97,1901.54,1661.54,1657.44,1156.92,1600.51,1834.36,2046,2023,10.566,0,0,0,0,
83,1354.36,1856.41,1344.1,1286.67,1269.23,1450.26,1772.31,1603.59,1904.1,1672.31,1664.1,1158.46,1599.49,1837.44,2046,2022,10.576,0,0,0,0,
84,1351.28,1856.92,1353.85,1294.87,1273.33,1448.21,1780,1610.26,1902.56,1674.36,1673.33,1157.95,1603.08,1837.44,2046,2022,10.586,0,0,0,0,
85,1353.85,1853.33,1353.85,1305.13,1272.31,1447.18,1784.1,1609.23,1902.05,1671.28,1672.31,1167.69,1608.72,1838.46,2046,2023,10.586,0,0,0,0,
86,1364.1,1860,1353.85,1305.13,1281.03,1452.31,1782.56,1613.33,1905.13,1671.79,1668.21,1172.82,1609.74,1840,2046,2022,10.596,0,0,0,0,
87,1369.74,1871.28,1362.05,1303.59,1292.31,1461.54,1785.64,1621.54,1909.74,1671.79,1672.31,1170.26,1614.36,1840,2046,2021,10.606,0,0,0,0,
88,1367.69,1871.79,1370.77,1310.77,1289.74,1465.64,1787.18,1625.13,1909.23,1678.46,1675.9,1172.82,1622.56,1842.05,2046,2022,10.616,0,0,0,0,
89,1369.23,1867.69,1372.82,1320,1291.79,1464.1,1786.15,1623.59,1908.72,1687.69,1674.36,1180.51,1625.64,1846.67,2046,2021,10.616,0,0,0,0,
90,1377.95,1870.26,1369.23,1320,1303.59,1465.64,1788.72,1625.64,1913.85,1688.72,1673.85,1186.15,1623.59,1848.21,2046,2023,10.626,0,0,0,0,
91,1385.64,1871.79,1371.28,1319.49,1306.15,1472.31,1790.77,1633.33,1918.46,1687.18,1680.51,1187.69,1623.59,1848.21,2046,2022,10.636,0,0,0,0,
92,1384.62,1869.74,1381.54,1327.69,1303.59,1477.95,1794.36,1640,1916.41,1690.26,1689.23,1188.21,1624.1,1852.31,2046,2022,10.646,0,0,0,0,
93,1383.08,1869.74,1386.67,1337.44,1311.79,1481.03,1798.46,1639.49,1914.87,1689.23,1688.72,1191.79,1627.69,1854.36,2045,2023,10.656,0,0,0,0,
94,1392.31,1872.31,1384.1,1336.92,1322.05,1485.64,1800.51,1638.46,1916.92,1688.72,1687.69,1200,1636.41,1854.36,2046,2024,10.656,0,0,0,0,
95,1401.03,1871.79,1389.23,1335.9,1321.03,1489.23,1803.59,1642.05,1918.97,1698.97,1690.26,1204.1,1638.97,1856.92,2045,2023,10.666,0,0,0,0,
96,1399.49,1870.77,1400,1342.05,1318.97,1487.69,1807.18,1642.05,1918.97,1706.15,1689.74,1203.59,1638.46,1854.87,2046,2023,10.676,0,0,0,0,
97,1401.54,1877.44,1401.54,1350.77,1327.18,1490.26,1807.69,1643.59,1921.54,1704.1,1695.38,1210.77,1643.08,1853.85,2046,2020,10.686,0,0,0,0,
98,1410.26,1884.62,1401.54,1353.33,1338.46,1498.97,1806.67,1652.31,1926.67,1703.59,1704.62,1217.44,1643.59,1863.08,2046,2022,10.696,0,0,0,0,
99,1415.9,1885.64,1408.21,1352.31,1337.95,1504.62,1807.69,1656.92,1928.72,1707.18,1704.62,1218.97,1643.59,1871.28,2046,2021,10.696,0,0,0,0,
100,1415.9,1885.13,1415.38,1360.51,1336.41,1503.08,1810.26,1656.92,1929.74,1705.64,1703.08,1221.54,1652.31,1869.23,2046,2021,10.706,0,0,0,0,
101,1417.44,1887.18,1415.38,1369.74,1345.64,1502.56,1814.36,1655.38,1932.31,1706.67,1706.67,1227.18,1658.46,1867.69,2046,2022,10.716,0,0,0,0,
102,1424.1,1888.21,1415.38,1367.18,1354.36,1509.23,1816.92,1658.46,1932.82,1716.41,1706.15,1230.77,1656.41,1870.26,2046,2022,10.726,0,0,0,0,
103,1431.79,1888.21,1423.08,1368.72,1351.79,1516.92,1816.41,1668.21,1930.26,1721.54,1704.1,1234.87,1658.46,1871.79,2046,2024,10.726,0,0,0,0,
104,1432.31,1887.18,1430.26,1380,1354.36,1520,1816.92,1674.36,1930.77,1720.51,1712.31,1240,1660,1870.26,2047,2024,10.736,0,0,0,0,
105,1430.26,1890.26,1431.28,1386.15,1366.15,1518.97,1820,1671.28,1933.33,1722.05,1721.54,1241.54,1663.08,1873.85,2046,2021,10.746,0,0,0,0,
106,1432.31,1898.46,1431.79,1382.56,1370.26,1522.56,1823.59,1671.79,1933.33,1722.05,1721.03,1244.1,1670.77,1877.44,2046,2024,10.756,0,0,0,0,
107,1440,1901.54,1438.46,1384.62,1367.69,1530.77,1822.56,1674.87,1936.92,1721.03,1718.97,1248.72,1673.85,1876.41,2046,2023,10.766,0,0,0,0,
108,1447.18,1898.97,1448.21,1395.38,1375.38,1534.36,1822.56,1673.85,1943.59,1729.23,1720.51,1254.36,1673.85,1880,2046,2020,10.766,0,0,0,0,
109,1449.23,1898.97,1450.26,1402.56,1385.13,1533.85,1828.72,1681.03,1946.15,1738.46,1723.59,1257.44,1678.46,1886.15,2046,2022,10.776,0,0,0,0,
110,1450.26,1901.03,1447.69,1400.51,1384.1,1535.9,1831.79,1689.74,1946.67,1737.95,1721.54,1258.97,1684.1,1886.67,2047,2023,10.786,0,0,0,0,
111,1458.97,1902.05,1454.36,1402.05,1383.59,1537.95,1832.31,1688.21,1948.72,1736.41,1720.51,1266.15,1687.69,1885.64,2046,2023,10.796,0,0,0,0,
112,1465.13,1902.56,1464.62,1411.79,1394.87,1543.08,1838.46,1688.21,1949.23,1738.97,1729.23,1273.85,1688.21,1886.67,2046,2023,10.806,0,0,0,0,
113,1464.1,1904.1,1465.13,1417.44,1402.56,1548.72,1840,1690.26,1947.69,1739.49,1738.97,1273.33,1689.23,1887.69,2046,2023,10.806,0,0,0,0,
114,1465.64,1905.13,1462.05,1415.38,1398.97,1550.77,1838.46,1689.74,1948.21,1737.95,1737.44,1272.82,1689.74,1888.72,2046,2022,10.816,0,0,0,0,
115,1472.31,1909.23,1467.18,1416.92,1401.03,1552.31,1840.51,1695.9,1949.23,1744.1,1735.9,1281.03,1689.23,1892.31,2045,2022,10.826,0,0,0,0,
116,1478.97,1915.38,1476.41,1426.15,1413.33,1556.41,1839.49,1706.15,1949.74,1752.31,1740,1287.69,1695.38,1896.92,2046,2023,10.836,0,0,0,0,
117,1481.54,1918.46,1479.49,1433.33,1421.03,1562.05,1841.54,1706.67,1949.23,1752.82,1738.46,1288.72,1705.13,1898.46,2046,2022,10.846,0,0,0,0,
118,1482.56,1917.44,1480.51,1431.79,1417.44,1565.13,1849.74,1704.62,1952.31,1752.82,1739.49,1289.74,1706.15,1896.41,2045,2021,10.846,0,0,0,0,
119,1486.67,1916.92,1484.1,1434.36,1414.36,1567.18,1849.23,1704.1,1960,1755.38,1750.77,1294.87,1704.1,1899.49,2046,2021,10.856,0,0,0,0,
120,1490.26,1918.46,1488.72,1444.1,1422.56,1568.21,1848.21,1705.13,1962.05,1757.95,1755.38,1301.54,1705.13,1904.1,2046,2021,10.866,0,0,0,0,
121,1491.28,1918.97,1494.36,1449.23,1433.33,1571.28,1854.87,1713.33,1959.49,1763.59,1751.79,1304.1,1710.26,1902.05,2047,2025,10.876,0,0,0,0,
122,1496.92,1919.49,1501.03,1447.18,1433.33,1576.41,1856.41,1722.05,1962.05,1769.74,1753.85,1305.64,1717.95,1902.05,2047,2023,10.876,0,0,0,0,
123,1503.08,1919.49,1504.1,1449.74,1430.26,1580,1855.38,1721.54,1966.67,1769.23,1756.41,1306.15,1722.05,1904.62,2045,2021,10.886,0,0,0,0,
124,1502.05,1921.03,1504.1,1455.9,1438.46,1582.05,1856.41,1720.51,1965.13,1768.72,1754.36,1309.74,1719.49,1904.62,2045,2022,10.896,0,0,0,0,
125,1505.13,1924.62,1506.67,1462.05,1448.72,1585.13,1857.44,1721.54,1963.59,1769.74,1758.97,1317.95,1721.03,1910.26,2046,2021,10.906,0,0,0,0,
126,1515.38,1926.15,1513.33,1464.62,1449.23,1587.18,1864.1,1722.05,1965.64,1770.26,1767.69,1322.56,1722.56,1917.44,2046,2022,10.916,0,0,0,0,
127,1520.51,1929.23,1518.97,1465.64,1449.23,1587.69,1871.28,1728.21,1965.13,1770.77,1770.26,1320,1721.54,1916.92,2047,2022,10.916,0,0,0,0,
128,1517.95,1933.33,1518.46,1470.26,1457.95,1596.92,1869.74,1737.95,1968.21,1775.38,1769.23,1325.64,1727.18,1915.38,2046,2022,10.926,0,0,0,0,
0,1520,1932.31,1517.44,1477.95,1466.15,1606.67,1869.23,1737.95,1976.92,1783.08,1770.77,1335.38,1735.9,1917.95,2046,2023,10.936,0,0,0,0,
1,1528.72,1929.74,1525.64,1481.54,1464.1,1605.13,1871.28,1736.92,1980,1787.18,1772.31,1337.44,1737.95,1919.49,2046,2023,10.946,0,0,0,0,
2,1535.38,1934.87,1535.9,1482.05,1464.1,1604.1,1872.82,1739.49,1978.46,1786.67,1769.74,1335.9,1736.92,1917.44,2046,2023,10.956,0,0,0,0,
3,1534.36,1936.41,1536.41,1484.62,1473.33,1609.23,1870.77,1739.49,1980.51,1786.15,1769.74,1337.44,1738.46,1917.95,2046,2024,10.956,0,0,0,0,
4,1531.28,1935.38,1535.38,1487.18,1478.97,1612.31,1870.26,1743.59,1981.54,1787.18,1776.92,1344.62,1738.46,1922.05,2046,2023,10.966,0,0,0,0,
5,1537.44,1942.56,1542.05,1492.31,1481.54,1613.85,1878.46,1753.33,1980,1788.72,1784.62,1351.28,1741.03,1927.18,2046,2022,10.976,0,0,0,0,
6,1547.18,1949.23,1550.77,1501.03,1485.13,1614.87,1885.13,1756.41,1981.03,1792.82,1785.13,1354.36,1749.74,1931.79,2048,2022,10.986,0,0,0,0,
7,1550.26,1949.23,1550.77,1503.08,1486.67,1618.97,1882.05,1753.85,1982.56,1797.95,1786.15,1353.33,1755.38,1933.33,2046,2022,10.986,0,0,0,0,
8,1552.31,1947.69,1549.23,1503.08,1488.21,1625.13,1882.05,1754.36,1983.59,1799.49,1790.26,1354.36,1754.87,1932.82,2045,2023,10.996,0,0,0,0,
9,1554.36,1948.21,1557.44,1512.31,1495.9,1625.64,1886.67,1755.38,1982.56,1800.51,1791.79,1361.03,1752.31,1932.82,2046,2023,11.006,0,0,0,0,
10,1556.41,1949.23,1566.15,1520,1502.05,1629.23,1887.69,1758.97,1982.05,1805.13,1795.38,1367.69,1756.41,1933.85,2046,2023,11.016,0,0,0,0,
11,1562.05,1948.72,1566.15,1518.97,1501.54,1638.46,1888.21,1767.18,1989.23,1808.21,1798.97,1369.74,1764.62,1936.41,2047,2022,11.026,0,0,0,0,
12,1567.69,1951.28,1565.13,1517.44,1507.69,1641.03,1888.21,1770.77,1995.9,1809.74,1800,1366.67,1767.18,1937.95,2046,2022,11.026,0,0,0,0,
13,1567.18,1957.95,1568.72,1522.05,1516.92,1640,1890.26,1769.74,1994.36,1813.33,1805.13,1370.26,1767.69,1940.51,2046,2023,11.036,0,0,0,0,
14,1567.18,1962.05,1571.28,1529.74,1518.97,1640,1898.46,1770.77,1993.33,1816.41,1809.74,1379.49,1771.28,1945.13,2046,2020,11.046,0,0,0,0,
15,1574.36,1963.08,1575.38,1533.85,1518.46,1644.62,1902.56,1773.33,1997.95,1818.46,1806.15,1385.13,1770.26,1948.21,2047,2023,11.056,0,0,0,0,
16,1581.03,1965.64,1583.59,1533.85,1522.05,1654.36,1900,1774.36,1997.44,1823.08,1806.67,1385.64,1771.28,1949.23,2046,2023,11.066,0,0,0,0,
17,1583.59,1965.64,1585.64,1534.36,1528.72,1657.95,1900.51,1780.51,1995.9,1824.62,1814.87,1383.59,1781.03,1949.23,2047,2023,11.066,0,0,0,0,
18,1584.62,1963.59,1584.62,1541.54,1532.82,1654.87,1902.05,1786.67,1997.95,1822.05,1818.97,1387.69,1786.67,1950.77,2047,2022,11.076,0,0,0,0,
19,1587.18,1965.64,1592.31,1548.21,1535.38,1656.41,1904.1,1785.64,1997.44,1825.13,1819.49,1396.92,1783.59,1952.82,2047,2021,11.086,0,0,0,0,
20,1592.82,1967.69,1597.95,1550.77,1536.92,1658.46,1907.18,1786.15,1998.97,1830.77,1821.03,1402.05,1785.13,1953.85,2047,2023,11.096,0,0,0,0,
21,1596.92,1966.15,1597.44,1551.28,1540,1662.56,1907.69,1789.74,2006.15,1832.31,1823.08,1399.49,1789.74,1953.85,2046,2023,11.106,0,0,0,0,
22,1599.49,1965.64,1601.03,1557.95,1545.13,1671.28,1910.26,1793.85,2010.26,1834.87,1822.56,1400,1791.28,1953.85,2046,2021,11.106,0,0,0,0,
23,1603.08,1969.74,1606.67,1566.15,1549.74,1673.85,1916.41,1797.95,2008.72,1838.97,1825.13,1409.74,1793.85,1955.9,2046,2022,11.116,0,0,0,0,
24,1607.18,1976.41,1609.74,1567.69,1551.28,1672.31,1917.95,1801.54,2009.23,1841.03,1829.74,1416.41,1797.44,1961.03,2046,2023,11.126,0,0,0,0,
25,1609.74,1980,1613.33,1568.21,1556.41,1673.85,1915.9,1801.54,2012.31,1840.51,1832.31,1415.9,1800,1964.62,2046,2023,11.136,0,0,0,0,
26,1613.33,1980.51,1616.92,1570.26,1565.13,1677.95,1917.44,1804.1,2014.36,1841.03,1834.87,1416.92,1806.15,1964.1,2046,2022,11.136,0,0,0,0,
27,1618.46,1981.03,1622.05,1574.87,1567.69,1684.1,1920,1808.21,2013.85,1843.59,1838.97,1416.92,1808.72,1966.15,2047,2022,11.146,0,0,0,0,
28,1621.03,1982.05,1624.62,1580.51,1566.15,1688.72,1921.54,1811.79,2014.36,1849.74,1841.54,1418.97,1804.62,1967.18,2046,2022,11.156,0,0,0,0,
29,1623.59,1981.54,1627.18,1583.08,1569.23,1689.74,1923.59,1814.36,2014.87,1855.38,1838.97,1427.18,1808.21,1966.15,2046,2021,11.166,0,0,0,0,
30,1625.64,1982.56,1635.38,1584.62,1575.9,1687.69,1925.64,1814.87,2013.85,1855.9,1839.49,1432.82,1815.9,1971.79,2047,2021,11.176,0,0,0,0,
31,1630.26,1983.59,1641.03,1588.72,1580.51,1690.26,1930.26,1818.46,2019.49,1856.92,1845.13,1433.33,1815.38,1978.46,2047,2021,11.176,0,0,0,0,
32,1638.97,1982.05,1639.49,1592.31,1583.08,1700,1933.85,1824.1,2027.69,1855.9,1848.21,1435.9,1817.44,1979.49,2047,2022,11.186,0,0,0,0,
33,1642.56,1983.59,1638.46,1595.9,1585.64,1706.67,1932.31,1824.1,2027.18,1855.38,1848.21,1438.46,1825.13,1978.97,2047,2022,11.196,0,0,0,0,
34,1639.49,1990.77,1641.03,1603.59,1588.21,1704.62,1931.79,1822.56,2026.67,1863.08,1851.28,1442.05,1824.1,1980.51,2046,2021,11.206,0,0,0,0,
35,1638.46,1994.87,1649.23,1609.74,1589.23,1704.1,1934.36,1825.64,2030.26,1870.77,1856.92,1447.69,1823.08,1982.56,2046,2023,11.216,0,0,0,0,
36,1646.67,1994.36,1656.92,1608.21,1596.41,1706.15,1936.41,1832.31,2030.77,1868.21,1855.38,1450.26,1829.23,1981.03,2045,2023,11.216,0,0,0,0,
37,1654.87,1994.87,1656.41,1606.15,1604.62,1708.21,1940.51,1837.95,2029.74,1867.69,1856.41,1450.26,1832.82,1980.51,2045,2024,11.226,0,0,0,0,
38,1657.95,1995.9,1656.41,1613.33,1605.13,1716.92,1945.64,1840,2029.23,1872.31,1864.62,1454.36,1835.9,1984.62,2046,2023,11.236,0,0,0,0,
39,1656.92,1998.46,1660,1624.1,1606.67,1722.56,1947.69,1839.49,2029.23,1871.79,1867.18,1462.05,1840.51,1989.74,2046,2022,11.246,0,0,0,0,
40,1655.9,1999.49,1662.56,1626.67,1611.79,1721.03,1949.23,1840,2033.85,1874.36,1866.15,1466.15,1840,1990.26,2048,2021,11.254,0,0,0,0,
41,1661.54,1996.92,1667.69,1622.56,1616.41,1722.05,1950.26,1842.56,2040,1883.59,1869.74,1465.13,1839.49,1991.79,2047,2024,11.262,0,0,0,0,
42,1670.26,2002.56,1673.85,1625.64,1621.54,1721.54,1950.77,1846.15,2041.03,1884.62,1872.82,1464.62,1844.1,1994.87,2047,2022,11.266,0,0,0,0,
43,1673.85,2010.77,1673.85,1636.41,1625.64,1723.08,1950.26,1849.23,2041.03,1883.59,1871.79,1468.72,1847.69,1997.44,2046,2024,11.276,0,0,0,0,
44,1672.31,2011.28,1672.31,1641.54,1625.13,1732.82,1950.77,1852.82,2043.59,1886.67,1871.28,1475.38,1850.26,1998.46,2046,2022,11.286,0,0,0,0,
45,1671.79,2009.74,1679.49,1640.51,1626.15,1737.95,1955.38,1856.41,2045.64,1888.21,1872.82,1479.49,1854.87,1995.9,2046,2020,11.286,0,0,0,0,
46,1677.44,2011.28,1687.69,1638.97,1632.82,1736.41,1960.51,1854.87,2045.64,1888.21,1880,1480.51,1856.92,1997.44,2045,2022,11.296,0,0,0,0,
47,1686.15,2013.85,1688.72,1641.54,1638.97,1737.95,1962.05,1856.92,2047.18,1893.33,1886.67,1483.59,1855.9,2007.18,2046,2024,11.306,0,0,0,0,
48,1689.23,2014.36,1688.21,1649.23,1642.05,1739.49,1964.1,1864.62,2046.67,1898.97,1885.13,1486.67,1857.44,2010.77,2046,2022,11.316,0,0,0,0,
49,1687.18,2013.33,1690.26,1656.41,1639.49,1743.59,1964.62,1867.18,2045.64,1901.03,1886.15,1487.18,1863.59,2007.69,2045,2023,11.326,0,0,0,0,
50,1687.18,2013.85,1692.31,1657.44,1642.56,1752.82,1964.62,1865.13,2050.26,1901.54,1890.77,1491.79,1869.23,2008.72,2046,2021,11.326,0,0,0,0,
51,1693.33,2021.03,1695.9,1655.38,1652.31,1754.36,1965.64,1869.74,2056.41,1901.54,1888.21,1500.51,1872.31,2012.82,2047,2023,11.336,0,0,0,0,
52,1702.05,2025.13,1704.62,1657.95,1658.97,1750.26,1966.67,1873.85,2055.38,1904.62,1888.72,1502.05,1870.77,2013.33,2047,2023,11.346,0,0,0,0,
53,1706.15,2024.62,1708.72,1664.62,1656.92,1752.31,1971.28,1871.79,2055.38,1908.21,1896.92,1501.03,1869.74,2013.33,2046,2021,11.356,0,0,0,0,
54,1704.1,2027.18,1705.13,1671.28,1654.87,1755.9,1977.44,1876.41,2061.54,1910.26,1900.51,1503.08,1875.9,2015.38,2046,2024,11.36,0,0,0,0,
55,1705.64,2030.26,1706.15,1675.9,1662.05,1760,1977.95,1885.13,2062.56,1913.85,1901.03,1504.62,1883.08,2013.85,2046,2022,11.37,0,0,0,0,
56,1707.18,2030.26,1716.41,1672.31,1672.31,1768.21,1977.95,1886.15,2061.54,1916.92,1902.56,1509.74,1885.13,2013.85,2046,2022,11.381,0,0,0,0,
57,1709.23,2028.72,1724.62,1672.82,1674.87,1771.79,1982.05,1882.05,2065.13,1916.92,1903.59,1516.92,1885.64,2021.03,2046,2024,11.381,0,0,0,0,
58,1717.95,2029.23,1721.54,1683.08,1670.77,1768.72,1982.05,1883.08,2068.72,1915.38,1905.13,1518.46,1886.67,2026.15,2046,2023,11.391,0,0,0,0,
59,1723.08,2030.77,1721.03,1690.26,1676.41,1772.31,1982.56,1888.72,2068.21,1917.95,1910.26,1517.44,1888.72,2023.59,2046,2024,11.401,0,0,0,0,
