COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
22,3795.9,4637.95,3891.79,4061.54,3789.23,3996.92,3741.54,3767.18,3967.18,3842.05,3990.77,3804.62,5001.54,3743.59,2047,2040,11.189,0,0,0,0,
23,3811.28,4663.59,3889.74,4066.15,3783.08,3992.82,3742.56,3760,3964.62,3837.95,4007.18,3813.85,4968.72,3765.13,2047,2036,11.192,0,0,0,0,
24,3828.72,4698.46,3902.05,4074.36,3778.46,3997.95,3745.64,3763.59,3970.26,3843.59,4027.18,3824.62,4933.85,3789.74,2048,2036,11.199,0,0,0,0,
25,3835.9,4696.41,3910.77,4070.26,3784.1,3997.44,3744.62,3766.15,3969.23,3844.1,4017.95,3826.67,4871.79,3789.74,2049,2035,11.207,0,0,0,0,
26,3824.1,4674.87,3896.41,4063.08,3805.13,3995.9,3737.95,3761.03,3960.51,3846.67,4003.08,3808.72,4817.95,3778.97,2048,2037,11.215,0,0,0,0,
27,3825.13,4653.85,3891.79,4069.23,3798.46,3993.33,3733.33,3757.95,3955.9,3836.92,4007.69,3803.59,4763.59,3787.69,2048,2037,11.222,0,0,0,0,
28,3832.82,4613.33,3898.46,4063.59,3769.23,3989.74,3734.87,3757.44,3953.33,3818.46,4005.13,3818.46,4676.41,3794.87,2048,2039,11.23,0,0,0,0,
29,3832.31,4555.38,3904.62,4047.69,3791.79,3995.38,3738.97,3757.44,3955.38,3835.38,4002.05,3823.59,4596.92,3789.23,2048,2039,11.238,0,0,0,0,
30,3831.79,4484.1,3905.64,4036.92,3841.03,3998.97,3741.54,3755.9,3956.41,3840,4007.69,3823.08,4520.51,3789.74,2049,2040,11.246,0,0,0,0,
31,3834.36,4391.28,3904.62,4023.08,3842.05,3993.33,3740,3757.44,3954.36,3812.82,4004.1,3829.23,4409.74,3787.69,2049,2040,11.254,0,0,0,0,
32,3840,4290.26,3913.33,4014.87,3810.77,3990.77,3740,3767.69,3953.85,3823.59,3996.41,3838.46,4302.56,3784.62,2049,2037,11.262,0,0,0,0,
33,3845.64,4192.31,3926.15,4005.13,3803.59,3991.79,3746.15,3778.46,3956.41,3854.87,3997.95,3844.1,4211.79,3792.82,2048,2038,11.27,0,0,0,0,
34,3847.69,4100,3928.72,3983.08,3835.38,3996.92,3754.36,3780,3959.49,3852.31,3999.49,3848.72,4099.49,3794.36,2047,2038,11.277,0,0,0,0,
35,3848.21,4012.82,3925.64,3967.18,3862.56,4002.56,3757.95,3771.28,3955.9,3837.44,3992.31,3850.77,3985.64,3785.13,2047,2038,11.285,0,0,0,0,
36,3851.28,3933.85,3928.21,3956.92,3855.38,4000.51,3760.51,3769.23,3955.38,3844.62,3987.18,3853.85,3900.51,3782.56,2046,2037,11.304,0,0,0,0,
37,3850.77,3861.03,3932.31,3936.41,3850.26,3997.95,3764.62,3775.9,3959.49,3854.36,3983.59,3855.9,3815.9,3783.59,2047,2039,11.309,0,0,0,0,
38,3847.69,3800,3935.9,3915.38,3869.74,4000,3769.23,3784.62,3962.05,3854.87,3980.51,3858.46,3734.36,3785.13,2046,2039,11.317,0,0,0,0,
39,3846.67,3755.38,3939.49,3901.03,3870.77,3997.44,3769.74,3791.28,3958.97,3851.28,3982.05,3864.1,3678.97,3785.13,2046,2040,11.325,0,0,0,0,
40,3849.74,3717.95,3938.97,3883.59,3855.38,3994.87,3769.23,3800,3958.97,3847.18,3985.64,3865.64,3635.38,3776.41,2045,2041,11.336,0,0,0,0,
41,3847.69,3682.05,3936.41,3863.08,3855.9,3996.92,3773.33,3801.03,3964.62,3841.03,3985.64,3859.49,3591.79,3763.08,2045,2041,11.341,0,0,0,0,
42,3843.59,3653.85,3937.44,3850.26,3871.28,4002.56,3780.51,3795.9,3966.15,3839.49,3983.59,3858.97,3563.08,3761.54,2045,2040,11.357,0,0,0,0,
43,3853.85,3641.54,3944.1,3845.13,3891.28,4010.26,3786.67,3805.13,3967.18,3850.26,3981.03,3872.31,3556.92,3773.33,2044,2042,11.36,0,0,0,0,
44,3859.49,3628.21,3941.54,3837.95,3894.87,4007.69,3785.13,3815.38,3967.69,3853.85,3972.82,3872.31,3554.36,3775.9,2045,2040,11.37,0,0,0,0,
45,3852.82,3608.72,3930.26,3826.67,3889.23,4000.51,3778.46,3808.21,3967.69,3846.15,3957.44,3861.54,3540.51,3772.31,2044,2041,11.372,0,0,0,0,
46,3851.79,3595.9,3933.33,3828.21,3890.77,4000,3774.36,3795.38,3967.18,3846.67,3952.31,3868.72,3533.33,3774.87,2046,2042,11.384,0,0,0,0,
47,3852.31,3582.56,3941.54,3829.23,3886.15,4001.54,3771.28,3794.87,3963.08,3857.44,3956.41,3877.44,3536.41,3772.31,2046,2042,11.388,0,0,0,0,
48,3851.28,3569.23,3940,3821.03,3881.03,4002.05,3770.77,3806.67,3958.97,3863.08,3953.85,3873.85,3538.46,3770.77,2045,2044,11.399,0,0,0,0,
49,3864.1,3569.74,3941.03,3822.05,3886.15,3998.97,3777.95,3815.38,3961.54,3854.36,3948.21,3877.95,3544.62,3784.62,2044,2044,11.404,0,0,0,0,
50,3875.38,3573.33,3948.72,3827.18,3887.18,3992.82,3778.46,3803.59,3965.13,3842.05,3947.18,3887.69,3549.74,3796.92,2045,2040,11.418,0,0,0,0,
51,3883.59,3571.28,3954.87,3826.67,3873.33,3990.26,3769.74,3786.15,3963.59,3845.13,3948.21,3885.13,3547.69,3804.62,2046,2038,11.421,0,0,0,0,
52,3903.59,3578.46,3961.54,3829.23,3868.72,3991.28,3773.85,3787.18,3962.05,3844.62,3945.64,3886.15,3551.79,3818.97,2046,2038,11.427,0,0,0,0,
53,3915.38,3587.18,3965.64,3833.33,3877.95,3988.21,3783.08,3791.28,3961.54,3819.49,3944.1,3896.92,3561.54,3836.41,2047,2038,11.435,0,0,0,0,
54,3918.97,3584.1,3967.69,3833.33,3883.59,3990.26,3781.03,3788.21,3962.56,3823.59,3947.69,3899.49,3562.05,3848.72,2047,2038,11.443,0,0,0,0,
55,3936.92,3588.72,3974.87,3832.31,3889.74,3995.9,3780.51,3791.28,3965.64,3860,3949.23,3897.44,3574.36,3856.92,2047,2039,11.452,0,0,0,0,
56,3948.72,3594.87,3977.95,3829.74,3902.05,3994.87,3785.13,3792.31,3964.62,3856.41,3952.82,3900.51,3596.41,3862.56,2046,2039,11.459,0,0,0,0,
57,3943.08,3584.62,3973.85,3825.64,3905.13,3998.46,3787.69,3797.44,3968.72,3844.62,3965.13,3902.56,3602.56,3867.69,2047,2037,11.467,0,0,0,0,
58,3943.08,3583.59,3973.85,3829.23,3901.03,4004.1,3790.26,3812.31,3976.92,3876.92,3970.77,3904.1,3609.74,3869.23,2046,2037,11.475,0,0,0,0,
59,3941.54,3592.31,3973.33,3830.77,3894.36,3995.38,3795.38,3815.9,3976.92,3884.62,3966.67,3906.67,3624.1,3864.62,2047,2036,11.482,0,0,0,0,
60,3929.23,3580.51,3970.77,3819.49,3879.49,3987.18,3800,3812.31,3976.41,3854.36,3966.15,3906.15,3620.51,3853.33,2047,2037,11.49,0,0,0,0,
61,3918.97,3566.67,3966.15,3817.44,3891.28,3995.9,3804.1,3810.26,3980,3864.1,3965.13,3906.67,3612.82,3841.54,2046,2036,11.498,0,0,0,0,
62,3916.41,3574.36,3961.54,3825.13,3926.67,4006.67,3803.59,3807.69,3981.03,3898.97,3963.08,3907.69,3633.33,3841.03,2045,2037,11.506,0,0,0,0,
63,3913.85,3580,3962.05,3824.1,3923.08,4006.67,3800,3814.36,3985.13,3903.59,3970.26,3904.62,3655.38,3845.64,2047,2040,11.515,0,0,0,0,
64,3911.28,3574.36,3972.31,3817.95,3909.23,4012.31,3809.23,3827.69,3988.21,3890.26,3975.9,3909.23,3654.87,3836.92,2046,2038,11.522,0,0,0,0,
65,3906.15,3569.74,3974.36,3821.03,3919.49,4020.51,3822.56,3834.87,3988.21,3877.95,3971.28,3917.44,3645.64,3816.41,2045,2039,11.53,0,0,0,0,
66,3891.79,3556.41,3963.08,3820.51,3901.54,4012.31,3820.51,3841.54,3989.74,3877.44,3965.64,3913.33,3640,3795.9,2045,2039,11.541,0,0,0,0,
67,3876.92,3542.05,3957.44,3815.9,3889.74,4007.69,3822.56,3846.67,3991.28,3894.87,3961.54,3903.59,3644.62,3791.79,2045,2039,11.546,0,0,0,0,
68,3884.62,3550.26,3966.15,3820.51,3938.97,4022.56,3833.33,3847.18,3991.28,3916.92,3963.08,3904.62,3662.05,3805.64,2044,2037,11.56,0,0,0,0,
69,3895.38,3566.15,3972.82,3827.18,3951.28,4026.67,3804.1,3844.1,3990.77,3908.21,3966.67,3908.21,3672.82,3807.69,2045,2038,11.561,0,0,0,0,
70,3883.59,3568.72,3964.1,3823.08,3914.36,4016.41,3757.95,3840,3987.69,3888.21,3961.54,3905.13,3665.64,3788.72,2046,2038,11.569,0,0,0,0,
71,3872.31,3567.18,3957.95,3817.44,3913.85,4018.46,3752.31,3840,3984.1,3906.15,3956.92,3900.51,3667.69,3778.97,2045,2038,11.577,0,0,0,0,
72,3879.49,3568.72,3963.59,3823.59,3927.18,4024.62,3763.59,3843.08,3987.69,3925.13,3956.41,3898.46,3684.62,3787.69,2046,2039,11.586,0,0,0,0,
73,3878.97,3565.64,3958.97,3827.18,3912.31,4020,3761.03,3839.49,3986.15,3897.95,3951.79,3895.9,3688.72,3781.54,2047,2039,11.593,0,0,0,0,
74,3871.28,3565.64,3952.82,3824.1,3919.49,4018.46,3763.59,3836.41,3981.03,3883.59,3947.69,3896.92,3682.56,3769.23,2048,2040,11.601,0,0,0,0,
75,3875.9,3569.74,3961.54,3825.64,3940.51,4024.1,3774.87,3841.54,3984.62,3901.54,3951.28,3901.03,3688.72,3775.9,2047,2038,11.608,0,0,0,0,
76,3878.97,3573.33,3968.72,3832.31,3923.59,4031.28,3776.41,3843.08,3990.77,3903.59,3955.38,3903.08,3704.62,3790.26,2047,2037,11.616,0,0,0,0,
77,3873.85,3573.85,3960.51,3835.38,3908.72,4025.13,3774.36,3842.05,3988.72,3897.95,3952.31,3902.56,3710.26,3792.31,2047,2038,11.624,0,0,0,0,
78,3872.82,3572.31,3954.87,3836.41,3933.85,4017.95,3776.92,3841.03,3985.13,3904.62,3949.23,3900,3707.69,3783.59,2047,2037,11.632,0,0,0,0,
79,3881.03,3580,3966.15,3841.03,3962.56,4032.82,3787.69,3849.23,3992.82,3916.92,3958.46,3903.59,3715.38,3781.54,2047,2040,11.64,0,0,0,0,
80,3893.33,3598.97,3983.08,3850.26,3957.95,4045.13,3799.49,3868.72,4003.59,3936.41,3970.77,3921.03,3736.41,3795.38,2047,2039,11.648,0,0,0,0,
81,3897.95,3607.69,3987.18,3857.95,3944.1,4035.38,3794.36,3875.38,3998.97,3936.41,3964.62,3931.28,3743.59,3805.64,2046,2040,11.659,0,0,0,0,
82,3893.33,3600,3980.51,3854.36,3946.15,4028.72,3786.15,3863.59,3989.23,3918.97,3949.23,3922.05,3732.82,3796.92,2048,2040,11.664,0,0,0,0,
83,3890.77,3598.97,3975.38,3849.74,3933.33,4029.23,3790.26,3853.33,3990.26,3911.79,3950.26,3918.46,3728.72,3790.77,2046,2040,11.672,0,0,0,0,
84,3887.69,3604.62,3974.36,3852.31,3916.92,4024.1,3793.33,3851.79,3990.77,3910.26,3963.08,3920.51,3734.87,3795.38,2045,2038,11.679,0,0,0,0,
85,3884.62,3606.15,3974.36,3851.28,3935.9,4028.72,3789.23,3852.31,3985.64,3915.9,3964.1,3917.44,3742.05,3794.87,2046,2038,11.687,0,0,0,0,
86,3890.77,3609.23,3981.03,3850.77,3968.21,4037.44,3792.31,3852.82,3990.77,3935.38,3961.54,3923.08,3750.77,3794.87,2044,2039,11.695,0,0,0,0,
87,3895.9,3619.49,3987.18,3854.87,3956.92,4031.28,3795.38,3851.28,3994.87,3940,3962.56,3928.21,3757.95,3802.05,2044,2039,11.703,0,0,0,0,
88,3890.77,3618.97,3986.15,3860,3920.51,4021.03,3791.28,3850.77,3986.15,3922.56,3957.95,3918.97,3761.03,3805.13,2044,2036,11.711,0,0,0,0,
89,3899.49,3616.41,3990.26,3867.69,3940.51,4026.67,3798.46,3863.08,3985.13,3924.1,3958.46,3925.64,3768.21,3810.77,2044,2034,11.719,0,0,0,0,
90,3912.82,3631.79,3994.36,3874.36,3977.44,4036.41,3805.13,3865.64,3992.82,3931.28,3956.41,3938.97,3771.79,3817.44,2045,2035,11.727,0,0,0,0,
91,3902.05,3643.59,3982.05,3867.18,3954.36,4031.79,3796.92,3849.23,3987.18,3922.56,3948.21,3927.18,3766.67,3812.82,2046,2035,11.735,0,0,0,0,
92,3894.36,3637.95,3974.87,3864.62,3927.69,4023.08,3792.82,3848.72,3980,3925.13,3943.59,3917.44,3770.26,3810.77,2047,2037,11.743,0,0,0,0,
93,3908.21,3637.95,3986.67,3877.44,3952.31,4028.21,3798.46,3862.05,3984.62,3942.05,3948.21,3928.72,3784.1,3817.44,2047,2037,11.75,0,0,0,0,
94,3914.36,3644.1,3993.85,3883.59,3965.13,4033.85,3804.1,3864.1,3989.74,3946.67,3956.92,3938.46,3786.67,3819.49,2048,2039,11.764,0,0,0,0,
95,3905.64,3643.08,3988.72,3878.97,3949.74,4029.74,3810.77,3868.21,3988.72,3940,3957.95,3936.92,3782.05,3817.44,2047,2039,11.767,0,0,0,0,
96,3904.1,3643.08,3985.13,3878.46,3955.38,4029.74,3815.9,3879.49,3988.21,3939.49,3951.28,3928.21,3784.62,3814.87,2048,2041,11.774,0,0,0,0,
97,3905.13,3648.72,3981.03,3878.46,3952.82,4031.28,3814.36,3876.41,3988.72,3934.87,3947.69,3921.54,3790.77,3812.31,2047,2042,11.782,0,0,0,0,
98,3900,3650.77,3975.38,3877.44,3936.92,4023.08,3809.23,3869.74,3988.72,3928.72,3945.64,3922.56,3788.21,3810.77,2047,2042,11.79,0,0,0,0,
99,3896.92,3648.21,3973.85,3876.92,3937.95,4018.46,3812.82,3875.9,3989.23,3933.85,3936.92,3926.15,3777.44,3807.69,2046,2042,11.798,0,0,0,0,
100,3893.85,3646.15,3973.85,3875.9,3929.23,4026.15,3819.49,3875.38,3985.13,3935.38,3930.26,3923.59,3771.79,3804.1,2046,2041,11.806,0,0,0,0,
101,3900,3654.87,3980,3877.44,3931.79,4033.85,3819.49,3871.28,3982.56,3930.26,3938.97,3927.18,3786.15,3813.33,2046,2039,11.813,0,0,0,0,
102,3914.36,3668.72,3993.33,3879.49,3961.54,4031.28,3824.1,3881.03,3990.77,3936.41,3949.23,3938.97,3809.23,3828.72,2046,2039,11.821,0,0,0,0,
103,3913.85,3666.67,3991.79,3877.44,3962.05,4025.13,3830.77,3880.51,3989.74,3951.28,3943.59,3941.03,3810.26,3826.15,2047,2039,11.829,0,0,0,0,
104,3902.56,3655.9,3977.95,3874.36,3931.28,4020,3822.56,3867.18,3980,3952.31,3933.33,3929.23,3802.05,3812.31,2047,2038,11.837,0,0,0,0,
105,3906.15,3662.05,3976.92,3877.44,3931.79,4018.97,3817.95,3870.77,3982.56,3943.08,3934.36,3928.21,3809.23,3817.95,2047,2041,11.845,0,0,0,0,
106,3914.87,3676.92,3986.15,3877.95,3946.15,4020.51,3829.23,3881.03,3990.77,3942.56,3937.95,3941.03,3820,3835.38,2047,2041,11.853,0,0,0,0,
107,3914.36,3679.49,3993.85,3881.54,3942.05,4022.05,3834.87,3883.59,3990.77,3947.69,3940,3946.15,3821.03,3837.95,2047,2041,11.861,0,0,0,0,
108,3922.05,3683.08,3998.46,3892.82,3953.85,4028.21,3832.82,3893.85,3995.9,3962.05,3948.21,3945.64,3827.18,3835.9,2047,2040,11.869,0,0,0,0,
109,3925.64,3691.79,3994.87,3894.36,3959.49,4032.82,3831.28,3896.41,3994.87,3969.74,3946.15,3941.54,3830.26,3839.49,2047,2039,11.876,0,0,0,0,
110,3915.38,3690.26,3986.15,3885.64,3945.13,4028.21,3831.79,3886.67,3981.54,3951.79,3932.31,3933.85,3817.44,3832.82,2048,2037,11.884,0,0,0,0,
111,3906.67,3683.08,3985.13,3878.97,3935.38,4021.54,3831.79,3883.08,3978.97,3929.74,3923.59,3931.79,3806.67,3819.49,2047,2039,11.892,0,0,0,0,
112,3901.54,3681.03,3983.59,3878.46,3933.33,4016.41,3824.1,3884.1,3980.51,3928.21,3921.54,3931.79,3808.72,3815.9,2049,2038,11.909,0,0,0,0,
113,3901.54,3683.59,3982.56,3882.56,3935.9,4011.28,3819.49,3882.56,3975.9,3938.97,3924.62,3931.28,3810.26,3820.51,2050,2040,11.912,0,0,0,0,
114,3905.13,3686.15,3985.64,3883.59,3923.59,4006.67,3825.64,3880.51,3973.85,3943.59,3922.05,3932.31,3810.77,3823.08,2050,2037,11.916,0,0,0,0,
115,3905.13,3687.18,3985.64,3878.46,3918.46,4006.67,3826.67,3883.08,3975.9,3944.1,3911.28,3932.31,3818.46,3820.51,2051,2039,11.924,0,0,0,0,
116,3908.21,3693.33,3989.23,3886.67,3942.05,4017.44,3826.67,3889.74,3979.49,3959.49,3918.46,3936.41,3825.13,3822.05,2049,2040,11.932,0,0,0,0,
117,3915.9,3697.95,3996.92,3893.33,3943.08,4025.13,3832.31,3892.31,3979.49,3966.67,3931.79,3943.59,3825.64,3829.23,2048,2042,11.939,0,0,0,0,
118,3911.28,3692.82,3994.87,3881.03,3918.46,4017.95,3829.23,3886.15,3976.92,3946.67,3927.18,3939.49,3827.18,3832.31,2047,2045,11.947,0,0,0,0,
119,3910.77,3691.28,3993.85,3880.51,3947.18,4016.41,3824.1,3891.79,3982.56,3945.13,3920.51,3938.46,3833.85,3834.36,2045,2047,11.955,0,0,0,0,
120,3921.03,3701.03,4001.54,3891.79,3963.08,4022.56,3828.21,3906.15,3990.77,3964.1,3922.56,3949.74,3839.49,3840,2045,2047,11.969,0,0,0,0,
121,3918.97,3709.74,4004.62,3891.28,3925.13,4023.08,3836.92,3908.72,3990.26,3958.97,3927.69,3953.85,3841.03,3841.54,2044,2045,11.971,0,0,0,0,
122,3911.79,3711.28,4002.56,3891.28,3946.67,4027.18,3839.49,3904.1,3984.62,3956.92,3933.33,3944.62,3843.59,3836.92,2044,2044,11.979,0,0,0,0,
123,3914.87,3713.33,4001.03,3894.87,3998.97,4038.97,3839.49,3904.1,3979.49,3971.79,3932.82,3937.95,3849.74,3840,2042,2038,11.987,0,0,0,0,
124,3918.46,3718.97,4000,3891.79,3978.46,4036.41,3838.46,3909.23,3976.41,3966.67,3929.74,3940,3851.79,3851.28,2042,2037,12.001,0,0,0,0,
125,3922.05,3724.1,4003.59,3890.77,3943.08,4024.1,3837.95,3910.26,3976.92,3952.82,3936.92,3948.21,3852.31,3852.31,2042,2036,12.002,0,0,0,0,
126,3919.49,3719.49,4000.51,3893.85,3947.69,4023.59,3837.44,3905.13,3971.79,3948.72,3939.49,3944.1,3850.77,3841.03,2042,2036,12.014,0,0,0,0,
127,3913.33,3717.95,3993.33,3891.79,3952.82,4027.18,3842.56,3904.1,3968.72,3947.69,3928.72,3935.38,3851.28,3842.56,2043,2036,12.018,0,0,0,0,
128,3917.44,3729.23,3996.41,3890.77,3942.05,4023.59,3853.33,3908.72,3971.79,3955.38,3922.56,3943.08,3856.92,3853.33,2044,2036,12.026,0,0,0,0,
0,3921.03,3735.38,4004.1,3893.33,3934.36,4017.44,3856.41,3910.77,3969.74,3964.1,3927.69,3947.69,3855.38,3853.33,2044,2037,12.034,0,0,0,0,
1,3916.41,3728.21,4005.64,3894.87,3943.59,4020,3855.38,3909.74,3967.18,3961.03,3928.21,3938.46,3849.74,3848.21,2045,2037,12.042,0,0,0,0,
2,3923.08,3729.23,4010.26,3896.41,3967.18,4032.31,3860,3913.85,3974.87,3966.15,3927.18,3943.59,3855.9,3852.82,2045,2039,12.05,0,0,0,0,
3,3929.74,3740.51,4013.85,3902.56,3976.92,4038.97,3870.26,3920,3975.38,3969.23,3931.79,3958.46,3861.03,3863.08,2048,2037,12.058,0,0,0,0,
4,3926.15,3745.64,4011.79,3911.28,3958.97,4035.9,3876.41,3925.13,3970.77,3954.36,3935.9,3955.38,3856.92,3862.05,2048,2038,12.069,0,0,0,0,
5,3930.26,3749.23,4014.87,3907.69,3950.77,4033.85,3872.31,3933.33,3982.56,3958.46,3938.97,3953.85,3866.15,3857.44,2047,2037,12.073,0,0,0,0,
6,3938.97,3758.97,4018.46,3902.05,3976.92,4038.46,3869.23,3935.38,3995.38,3992.31,3947.69,3965.64,3888.72,3870.77,2048,2037,12.081,0,0,0,0,
7,3936.92,3765.64,4014.87,3905.13,3987.18,4039.49,3870.26,3925.64,3990.26,4001.54,3945.64,3964.1,3890.26,3890.26,2049,2038,12.089,0,0,0,0,
8,3932.82,3764.1,4014.87,3905.64,3962.56,4034.87,3874.87,3919.49,3982.05,3980.51,3936.41,3954.36,3876.41,3888.72,2049,2037,12.097,0,0,0,0,
9,3934.36,3764.62,4020.51,3900.51,3952.82,4035.38,3878.97,3927.69,3985.13,3978.97,3945.13,3961.54,3878.97,3881.03,2048,2038,12.105,0,0,0,0,
10,3940,3768.72,4021.03,3901.03,3962.05,4033.33,3880.51,3934.87,3986.67,3988.21,3956.41,3970.77,3894.36,3887.18,2046,2040,12.113,0,0,0,0,
11,3942.05,3775.38,4021.03,3903.59,3968.72,4036.41,3884.1,3940.51,3986.15,3982.05,3949.74,3965.64,3891.79,3891.79,2045,2044,12.121,0,0,0,0,
12,3937.95,3775.38,4018.97,3902.05,3961.54,4040.51,3887.69,3940.51,3984.62,3971.28,3936.41,3961.54,3872.82,3886.67,2043,2045,12.132,0,0,0,0,
13,3936.92,3772.31,4015.38,3901.03,3949.74,4033.85,3889.74,3936.92,3980.51,3973.85,3934.87,3963.59,3875.38,3886.15,2043,2042,12.136,0,0,0,0,
14,3942.05,3777.44,4020.51,3902.56,3956.92,4029.74,3894.36,3945.13,3985.64,3985.64,3944.62,3963.59,3891.79,3891.79,2043,2041,12.144,0,0,0,0,
15,3941.54,3783.08,4024.62,3903.59,3968.72,4035.38,3898.97,3951.28,3990.77,3984.62,3951.79,3966.15,3889.23,3895.38,2042,2039,12.156,0,0,0,0,
16,3940,3785.64,4027.69,3908.21,3964.62,4036.41,3895.9,3941.54,3986.15,3977.44,3950.26,3966.15,3879.49,3895.9,2043,2038,12.16,0,0,0,0,
17,3945.64,3792.82,4033.33,3910.77,3963.08,4030.77,3893.33,3941.54,3987.18,3978.97,3945.64,3964.62,3891.28,3900,2043,2037,12.174,0,0,0,0,
18,3942.56,3795.9,4026.67,3910.77,3957.44,4027.69,3892.31,3941.03,3989.74,3986.67,3943.08,3963.59,3902.05,3895.9,2045,2035,12.177,0,0,0,0,
19,3938.46,3792.82,4017.44,3907.69,3957.44,4027.18,3891.79,3930.77,3982.05,3992.82,3943.59,3966.15,3896.92,3892.82,2044,2034,12.185,0,0,0,0,
20,3945.13,3795.9,4028.72,3911.28,3968.21,4034.36,3891.28,3936.92,3977.44,3991.28,3949.74,3970.77,3899.49,3902.05,2046,2034,12.192,0,0,0,0,
21,3949.74,3800.51,4041.54,3918.97,3956.41,4035.9,3893.85,3955.38,3988.72,3993.33,3954.36,3978.97,3908.72,3910.77,2047,2038,12.199,0,0,0,0,
22,3949.74,3796.41,4036.92,3921.03,3950.77,4025.64,3901.54,3958.97,3995.9,4001.03,3956.41,3986.15,3909.74,3911.28,2046,2038,12.211,0,0,0,0,
23,3953.33,3802.56,4034.36,3922.05,3984.62,4029.74,3907.18,3957.44,3985.13,3995.38,3955.9,3981.54,3907.69,3912.82,2047,2038,12.215,0,0,0,0,
24,3948.72,3810.77,4036.41,3920,3984.62,4032.82,3898.97,3958.46,3973.85,3972.82,3949.74,3972.82,3902.56,3912.31,2048,2039,12.223,0,0,0,0,
25,3938.97,3803.59,4031.28,3912.82,3948.72,4023.08,3890.77,3958.97,3977.95,3973.33,3948.21,3971.79,3897.95,3904.1,2046,2039,12.232,0,0,0,0,
26,3947.18,3804.62,4032.82,3916.92,3957.95,4027.18,3901.54,3969.23,3989.23,3998.97,3959.49,3978.46,3908.72,3905.13,2046,2038,12.239,0,0,0,0,
27,3955.9,3820,4038.46,3930.26,3983.59,4038.46,3907.69,3971.28,3990.77,4010.26,3961.54,3980.51,3916.92,3915.38,2045,2037,12.247,0,0,0,0,
28,3950.77,3825.13,4034.87,3929.23,3982.05,4037.44,3901.54,3964.1,3989.23,4000.51,3951.79,3976.92,3915.38,3921.03,2046,2038,12.255,0,0,0,0,
29,3946.67,3821.54,4027.18,3921.54,3968.72,4033.85,3902.56,3961.54,3986.67,3981.03,3952.82,3973.33,3912.31,3913.33,2046,2037,12.263,0,0,0,0,
30,3948.72,3823.08,4029.74,3927.69,3957.95,4034.87,3910.26,3960.51,3980.51,3968.72,3963.08,3975.9,3910.26,3911.28,2045,2035,12.27,0,0,0,0,
31,3950.26,3826.67,4036.41,3931.28,3963.59,4034.36,3908.72,3967.18,3985.64,3986.15,3958.46,3980.51,3909.23,3920,2044,2036,12.278,0,0,0,0,
32,3950.26,3832.31,4036.92,3927.69,3977.44,4037.95,3908.72,3980.51,3993.33,4012.31,3948.21,3977.44,3914.87,3921.54,2043,2036,12.286,0,0,0,0,
33,3951.79,3837.95,4034.87,3927.69,3981.54,4040.51,3917.44,3985.64,3988.21,4008.21,3956.92,3972.82,3921.54,3914.87,2043,2036,12.294,0,0,0,0,
34,3950.77,3836.41,4032.31,3927.69,3980,4038.97,3917.95,3981.54,3987.18,3993.33,3960,3971.79,3917.95,3914.36,2043,2037,12.302,0,0,0,0,
35,3946.67,3830.26,4031.28,3925.64,3976.92,4035.38,3915.9,3981.03,3989.23,3989.23,3946.67,3972.82,3912.82,3913.33,2042,2038,12.31,0,0,0,0,
36,3946.67,3832.82,4035.9,3927.69,3962.05,4033.85,3924.1,3983.08,3989.23,3986.15,3954.87,3982.05,3917.44,3914.36,2041,2036,12.318,0,0,0,0,
37,3950.77,3839.49,4038.46,3933.33,3957.95,4035.38,3926.15,3988.21,3995.38,3994.36,3978.46,3989.23,3922.56,3921.03,2041,2034,12.326,0,0,0,0,
38,3957.95,3850.77,4043.08,3937.95,3976.92,4041.54,3924.1,3996.41,4001.03,4009.74,3982.05,3991.28,3926.15,3930.26,2041,2034,12.333,0,0,0,0,
39,3967.69,3861.54,4056.41,3943.08,3984.62,4045.13,3934.87,3994.36,3996.92,4020,3976.92,3997.95,3932.82,3936.41,2042,2034,12.341,0,0,0,0,
40,3969.74,3862.05,4057.44,3943.08,3965.64,4042.05,3938.46,3987.18,3993.85,4024.62,3978.97,3999.49,3936.41,3936.41,2042,2034,12.349,0,0,0,0,
41,3958.97,3855.38,4043.59,3939.49,3958.46,4037.95,3925.13,3981.03,3989.74,4001.54,3968.21,3988.21,3928.72,3932.82,2043,2035,12.357,0,0,0,0,
42,3957.95,3859.49,4039.49,3940.51,3982.56,4037.44,3921.03,3984.1,3983.59,3977.44,3955.9,3984.1,3924.1,3932.82,2046,2035,12.365,0,0,0,0,
43,3960.51,3867.18,4040,3942.05,3988.21,4032.31,3927.69,3989.23,3986.67,3993.33,3957.95,3985.13,3923.08,3927.69,2047,2037,12.383,0,0,0,0,
44,3956.41,3861.54,4037.44,3941.54,3963.59,4029.23,3929.23,3987.18,3989.74,4005.13,3961.54,3984.1,3918.46,3915.9,2048,2037,12.389,0,0,0,0,
45,3962.56,3866.15,4043.08,3943.59,3961.54,4036.92,3934.87,3987.69,3989.74,3995.9,3961.54,3984.62,3925.64,3924.1,2048,2038,12.397,0,0,0,0,
